id,titulo
9148a21d-6d79-4d31-b235-d9244daf5aa7,Bolsistas e voluntários do Programa de Monitoria
b98c213d-bc3a-4f29-8d18-16077303f565,Brejo
73b14e2d-9808-4eb4-bb9e-1ece6851f7d3,CADN - Congresso Acadêmico sobre Defesa Nacional
0079abf6-4af0-4cb7-9b43-6874393963dd,CADSUAS - Sistema de Cadastro do Sistema Único de Assistência Social (SUAS)
92dee06b-29e9-4029-86b0-583c5df2ff6f,CARF - Estoque de processos
44391ae4-0855-45e4-a275-132c971c15c8,CARF - Julgamentos de processos
9815b2d1-9a6f-42a1-b925-ade263f5ce4e,CARGOS VAGOS E OCUPADOS
6d078b4f-134e-482f-878a-fd08f238b2f0,CEDN - Curso de Extensão em Defesa Nacional
623d13d9-3465-4be0-82e7-c13b78b08282,CENIPA - Ocorrências Aeronáuticas na Aviação Civil Brasileira
0c1b3e43-6a41-41a2-810d-061e2cb24370,CESSÕES
36aec6a2-d1bf-4c39-877a-26d2c05528a9,CNART
296a6c8b-67b1-4e77-b26b-27d9876b486e,CNEAS – Cadastro Nacional de Entidades de Assistência Social
6040626f-9843-4878-b93a-6d390795b459,COAF em Números -  Ações de Supervisão
5d670dd0-cce0-47cd-85ab-49f15f2123b9,COMPRAS E LICITAÇÕES
37cbf3fa-303b-4a04-9ff8-bc014c14406f,CONSUMO DE ENERGIA
be542571-8f32-4653-b267-1ab693cfab35,CONTRATOS
7b4c4ddc-4c6e-4184-9abd-269ed6304a68,COVID-19 - Avaliação de Risco Potencial
7c8d0a3e-9482-4fa6-90a6-3fcaf0eaaf48,COVID-19 - Despesas
7d448d15-e5fb-4e1d-a2cd-f0b53a823e5d,COVID-19 - Instrumentos Normativos para Enfrentamento da Pandemia
2859e3d3-a3f8-45b5-a2a5-41b74784bdd0,CRIB
6951ee4a-6c96-48ef-aea1-4927c61de678,CURSOS
8bf4a83e-76a6-4562-9ad2-9f046a4a7024,CURSOS DE GRADUAÇÃO
0097e377-1dc4-4881-95d5-cc154a9895d5,CURSOS DE PÓS-GRADUAÇÃO STRICTO SENSU
8c733afb-7f4e-42d4-8307-0b80042e0e86,Cadastro Ambiental Rural - CAR
41c80bc4-e0e3-4d06-9547-a8a1051c9fb6,Cadastro Imobiliário Regional Barreiro
1ab07865-1a30-4e09-88c1-17d2183b2ea0,Cadastro Imobiliário Regional Centro-Sul
f0745d2c-8b5c-4024-afb2-886c5de148e0,Cadastro Imobiliário Regional Leste
f7f03edc-39bc-4e17-aa94-a52d8bf56f04,Cadastro Imobiliário Regional Nordeste
afb79a2b-69b3-4482-82d5-df3025070fd0,Cadastro Imobiliário Regional Noroeste
df1cea37-92d0-4d52-917a-b1ed10bae4db,Cadastro Imobiliário Regional Norte
da432bf7-dcd4-463d-b10a-ab4922c8e2b3,Cadastro Imobiliário Regional Oeste
e4f8fc31-df75-4f0b-9aab-f1abe1512d3f,Cadastro Imobiliário Regional Pampulha
3ddf7e20-812d-4e74-99cd-814c942cb8c3,Cadastro Imobiliário Regional Venda Nova
b3102c0d-d1c8-4440-afa5-a0d692047fcf,Cadastro Mineiro
8ff7032a-d6db-452b-89f1-d860eb6965ff,Cadastro Nacional de Reclamações Fundamentadas (PROCONS - Sindec)
8aa37204-0965-4747-8062-1e7b46679f2f,Cadastro de Ações do Orçamento Federal da União
5466c0d7-ba44-42c7-88ca-8673e1dd1768,Cadastros de Veículos para Transporte de Terra e ou Entulho Emitidos
8e0c325d-2586-4b11-8925-4ba51acd6e6d,Campanha Nacional de Vacinação contra Covid-19
10f4cc4b-41bb-4bd0-9263-5eb0301599f5,Campanhas educativas de trânsito Detran-DF
eec0dfc0-c6a4-463c-85f0-967c5a6e5bb1,Candidatos - 1994
0b5e627c-6e57-4a9c-804b-1ed170f9bf3c,Candidatos - 1996
3c9bcf13-765d-4fc0-b432-e2a587da0a65,Candidatos - 1998
81bcd512-08fd-4075-afef-1a0b2e4d9e90,Candidatos - 2000
96626b4f-4eb6-496c-94ea-62a7f4ce48c4,Candidatos - 2002
8c53e0f7-b598-4e8b-b094-ce1e74f99952,Candidatos - 2004
b80599ae-3fbd-4ee8-9f92-9e4ce0d65730,Candidatos - 2006
57b8170a-2d9f-40dc-91cc-7eec7ac987c4,Candidatos - 2008
fb9ef05e-9287-4204-a740-9a4f3414fa2d,Candidatos - 2010
47ef15e6-e576-47d3-9f26-2a9393ca2ef1,Candidatos - 2012
436459df-ed91-4de0-a107-9d50b23a803b,Candidatos - 2014
4682af28-05ae-4f91-b8d0-f3cad4971646,Candidatos - 2016
023a1c05-37e7-4d41-bae3-341f29a7771e,Candidatos - 2018
746a6b49-2a95-4fb7-9684-5499f2f07c31,Candidatos - 2020
8747bd50-e1f7-407a-8e24-2707126ccde6,Candidatos - 2022
0bf7ed12-148e-41df-be3f-5d377e63635e,Candidatos - 2024
eeeef99f-0240-46ed-8454-34a6367f5cfe,Canteiro Central
9ff93162-409e-48b5-91d9-cf645a47fdfc,Capacidade de Pagamento de Municípios
f04a675e-4e5a-4e88-98de-acc3e22bf778,Capacidade de Pagamento dos Estados e do Distrito Federal
922cf7fe-b902-46b0-9643-3c682e79d94f,Capacitação de Servidores
814510b6-b97f-4e1d-bfa1-5071f06ca1d9,Capacitação dos servidores necessidades identificadas
d5b6ae67-8289-4bb7-96c5-98ad3e67612c,"Capacitações de servidores solicitações, conclusões e despesas"
65ad9864-2dea-4737-bc13-2ead948dcc72,Capela Velório
77841e74-df82-4146-9d1a-0ff9fe8df0ef,Captações e Devoluções de recursos ao Tesouro Nacional
8f3ab189-e17a-42f4-a7c2-a856f1026a0a,Características dos domicílios - Censo 2022
aba51070-1002-4129-9543-1c3426605ca4,Carga horária docente
78ed4df5-6196-4cd4-8a1e-c12c7ddb3b63,Cargos Vagos
cd0743b6-d9e7-43ff-a547-8b64c8704ab8,Cargos de Direção e Funções Gratificadas
99e68cf6-d337-419b-9605-178a43662e13,Cargos de Direção e Funções Gratificadas - UFU
80ff1cbe-a24c-420b-9d97-8d49d98a26e2,Cargos vagos e ocupados
b2584b81-f3ab-44e5-831e-b546f1135f83,Carteira Digital de Trânsito de CDT
6ed54e50-2637-4a92-926c-b2100aaaceae,Carteira de investimentos em Aeroportos Regionais
849a7933-c156-4b45-8a1b-3d4069d9a591,Cartões de Pagamento
9db44fa0-0e1d-4d82-9916-5498cbd608be,Casoteca
3b7a253f-304a-40a0-bf1a-679ba4cb91e2,Categorização dos Municípios Turísticos
48c106ea-c272-48af-b2b6-e5bcddf14041,Catálogo do conjunto de dados do Portal de Dados Abertos da PBH
b9963b50-6222-4b9c-8096-3bdbb653aca3,Cemitério Público
73b74229-c4ca-4eaf-ab96-2474cb82ea0f,Censo
c14a813e-6c74-4239-a7ea-4878f0a70e3c,Censo Estudantil
424fbd98-5182-4b66-ac06-2206b038fec4,Censo SUAS
c7319d87-f221-4bbf-8106-78abef50c5d3,Censo do Legislativo
d865a115-8d9e-423a-b960-57e176a1ed8e,Centro de Atendimento ao Turista
7070b822-d539-402a-8541-cb0c113ca6d2,Centro de Inclusão Digital
3df68648-ec1c-449c-b1d8-acc3c5ec1674,Centro de Referência Especializado de Assistência Social - CREAR
695d2a6d-f970-40fb-84f3-7e909deb9dfd,Centro de Vivência Agroecológica - CEVAE
c58c5825-d9f0-4c99-aa70-a2d0eaba7475,Certidões de Demolição Emitidas
b72101b4-9d52-4a23-9ca4-09bc32413e5e,Chamados
1884582d-48df-4fcc-aefe-aa890ac0aef7,Chamados de Suporte de Informática
770653e6-0be7-4f2e-8d62-de3f55632e3a,"Chamados de Tecnologia da Informação do MDHC, MIR e MMulheres"
5fd850c1-19e7-47d8-8edd-85cccb0cb175,Chefia de Unidades
9ade555d-7225-4ed8-9194-aa097e7180de,Cias Abertas: Documentos: Formulário Cadastral (FCA)
6c1c1e69-5d7b-42d2-8471-bb7e80568d56,Cias Abertas: Documentos: Formulário de Demonstrações Financeiras Padronizadas (DFP)
47430550-8043-458d-9740-77cd64c4a731,Cias Abertas: Documentos: Formulário de Informações Trimestrais (ITR)
02c2bda8-c0b7-4154-b6ec-8a3c9ab75a1c,Cias Abertas: Documentos: Formulário de Referência (FRE)
b093a9e5-14ac-4a60-808d-e5c4a090ee2b,Cias Abertas: Documentos: Informe do Código de Governança (ICBGC)
21e9d0c2-6098-41ed-ad6a-96b414f71005,Cias Abertas: Documentos: Periódicos e Eventuais (IPE)
9b52bf25-f2a5-49f3-bac4-ab4afdba59b5,Cias Abertas: Documentos: Valores Mobiliários Negociados e Detidos
71e82de0-f159-4e16-a435-ae09b035477a,Circulação Viária
99b0538c-7412-4782-a0c6-2ab03bb088bd,Circulação Viária - Nó do Trecho
8da76ed7-737f-4984-9f26-7f034af73ac9,Cirurgias Realizadas
f3e486d5-2ffa-4ef9-bc7d-fb661362f77d,Cirurgias por porte
f9215414-2fd1-428b-9bec-02e4b179e53f,Cirurgias realizadas
24133d64-7ac8-4509-975e-303e66ff41e2,Cirurgias realizadas HE-UFPEL
9a795197-afb1-426a-820d-88eceafea91e,Cirurgias realizadas HU-FURG
5138a6ca-8009-4ffb-b95a-052f76d62a33,Classificação Indicativa - Sistema Classind
8680c7ab-e2e6-4aac-abf9-0ee3f30a3108,Cobertura e Uso da Terra  do Estado de Roraima
8fd536ba-7305-4244-ad31-2c86692c0737,Colaboradores Terceirizados
591aeed7-1c75-4840-9a20-a2a009c2e6b9,Colaboradores Terceirizados HU-FURG
c06caeba-9d44-4c7d-9a4b-b964cabcd45d,Colaboradores terceirizados
c70f50d0-4724-449c-91a7-f75b0562d6ab,Colaboradores terceirizados HE-UFPEL
e8d75e9b-5f51-4a71-973f-ed599fe6d26d,Colegiados do Ministério do Meio Ambiente e Mudança do Clima
e236141b-b8e4-4ffb-9ea6-5ee0e411a09c,Colegiados não Remunerados com a Participação da Casa Civil
940eb07e-98b8-4e84-ab4a-62b738e42539,Coleta Domiciliar de Resíduos Sólidos de Fortaleza
25df6776-8da5-4282-a076-cd1bcfbb54d5,Coleta Especial Urbana de Resíduos Sólidos de Fortaleza
47821c53-4519-4bfc-b8c2-807902d0c9de,Coleta Seletiva Porta a Porta
50e96500-9b16-4dde-9038-07b53c34c863,Coleta de Residuos
0d261543-5640-42a8-bc01-13e5ea629bc5,Comando Geral de Pessoal
7f99bf84-639b-4fda-8a81-957b1047ebce,Comissão e Comitê - Hospital Universitário de Brasília (HUB-UnB)
967b300f-d78c-42ff-9ab6-b6c01d2b1b6e,Comissões e Participações de Deputados em Comissões da ALMG
40e3ba95-36bc-4593-871e-e8106b3e7666,Comparecimento e Abstenção - 2014
f000983f-53af-485b-a2aa-e82a0924c4e8,Comparecimento e Abstenção - 2016
66cb6a8d-e828-408d-8a9b-063478619f76,Comparecimento e Abstenção - 2018
e5501a2b-5965-4174-8b60-ac84b0064835,Comparecimento e Abstenção - 2020
442286f8-86eb-439f-8648-a2be1a003476,Comparecimento e Abstenção - 2022
ee5be43a-3fc1-435c-8530-45fe57f25de1,Comparecimento e Abstenção - 2024
894bd9e3-2c9b-4958-97d4-64afe64dcb82,Compensação Financeira pela Exploração de Recursos Minerais (CFEM)
733a7ce9-c485-4672-a858-61230a5058e4,Componentes Curriculares
3fea67e8-6916-4ed0-aaa6-9a8ca06a9bdc,Componentes Curriculares
613e6b74-1a4b-4c48-a231-096815e96bd5,Componentes Tarifárias
26a0d16c-795d-4b39-92d1-06973e7abc70,Componentes curriculares
8f2c1479-c22c-4691-8ba4-377914514ae9,Compras Públicas do Governo Federal
eb105a06-bc8c-44e3-aeb4-0774c3ec3237,Compras e Contratações
86e157db-d2c5-4151-9b16-9c5987462cba,Compras e contratos
51dac7f3-c3c3-4db6-acfa-d38e2d505479,Compras.gov.br Contratos
514feb14-0bfe-4ab7-b290-0d007abd681f,Computadores para Inclusão
60982ce4-0258-49be-bebc-c1ff5309ba4b,Comunicação de Acidente de Trabalho - CAT - Plano de Dados Abertos 2016/2018
e6219d53-5478-4143-bcb9-a922ee622eca,Comunicações de Acidente de Trabalho – CAT - Plano de Dados Abertos Jun/2023 a jun/2025
176ce785-d4fd-47e4-b050-79e2e2aec220,Comunidades Indígenas de Alagoas
8752bbfc-b1d0-4d74-a27e-3b9d07f01b45,Concurso Inovação
1200f5c4-8eec-4acc-a3e3-8fead5d0b51b,Concurso público para Técnicos Administrativos (TAEs) - UFU
4d0dd6f6-6761-4ea7-b166-8b6e936cebca,Concursos
cab8ea24-9134-43b1-9c7b-d0ee5af4a5cb,Concursos
fe762344-58d2-4942-9bac-c42744268230,Concursos Públicos
f6fb74b0-d73b-4d93-a6f0-0b68fc915e44,Concursos Públicos
03ef14c1-5b4d-41b3-8208-c0d6f6032d1c,Concursos Públicos Docentes
c30c6322-490c-4232-a239-132eaf2a9fc3,Concursos Públicos Técnicos-Administrativos
0c6c94a6-c60d-4551-b859-60a1c8621d07,"Concursos com editais, vigências, vagas e resultados"
918cb2b1-0cf8-4d58-becb-a2adff0e7ae9,Concursos de docentes
16059df0-19b8-469e-8acb-c9467c03260d,Concursos de monografia ou boas práticas/iniciativas
084df5f8-4e55-4815-a318-17293f4209a8,Concursos e processos seletivos para professores - UFU
de83a46b-a044-446b-9017-46f162b8467d,Concursos para professor do magistério superior (efetivos)
9d92f1f6-5874-4a0f-97a7-6491b60e2f26,Concursos para técnico-administrativos em educação
19d83ec8-2c6b-4420-a9d5-33dfb74cd46f,Concursos realizados
b41e3382-79f5-4b1d-b936-dc75aaa82dfa,Condições do Pavimento
746b1271-c683-4b9f-bf54-5028ec6bcd45,Conjunto Habitacional
14aaf527-1243-4c71-9267-eabae40371ac,Conselho Nacional de Assistência Social (CNAS)
3d4a807f-d948-4de3-a89c-96544392db0e,Conselho de Usuários
bf524085-b592-40b8-881f-fa46a2c50835,Consulta ao Acervo - Biblioteca UFU
59194553-f622-464e-93b7-d2428b30658a,Consumo de Energia Elétrica
decad7f2-df92-425b-95c4-78e599b7e00f,Consumo de Energia Elétrica na Presidência da República
c920b6ce-5147-49cf-ab3a-c6d0a2a8ce0f,Consumo de Água
9744db06-3c5c-41b5-99c5-b8fce8bfd588,Consumo de Água na Presidência da República
fdf45222-613f-4d04-a149-6c5ca8268c54,Consumos do RU
730827cf-59dd-4414-a055-977b2fbdfff0,Contagem detalhada de pontos de função
e273fff9-6cb8-486a-9086-a046c03a5a3f,Contencioso Administrativo de Primeira Instância e de Segunda Instância na RFB
8f40b747-1324-4626-b121-84a272842548,Contrato de Gestão 001/2016 (Instituto de Saúde e Gestão Hospitalar - ISGH)
e1feebe8-d382-4179-9f15-0f65d9bc37f6,Contrato de Gestão 001/2024 VIVA RIO
f90fe3c6-976e-4b03-8835-d021569ebfce,Contrato de Gestão 002/2016 (Fundação Leandro Bezerra de Menezes - FLBM)
e636e269-565a-4d0e-80b3-2edda029b5e8,Contrato de Gestão 002/2017 (Instituto de Saúde e Gestão Hospitalar - ISGH)
69b03a9a-c9fc-4ba1-8226-2ea98d73cef8,Contrato de Gestão 002/2024 IDEAS
db42657d-e2b3-47ce-b918-93a8bc922585,Contratos
93dab950-e805-4388-8418-cfb3b73f1623,Contratos
edbe8b9a-c363-457e-8b06-4e1c1f693cb8,Contratos
fadb4599-c8d3-40b1-945f-31b64b8231b9,Contratos
9ba6c488-5e02-4e83-b9b9-f25c673972cb,Contratos
fbb803b2-7073-4c90-b341-1db360a7a0c3,Contratos
07117d04-72d4-446a-8ced-34b81e1e5f18,Contratos
15b94299-42f0-4018-ae04-f7bb2efaa86e,Contratos
883d2c3d-c99f-481b-a98d-34c70f963051,Contratos
9ff1427c-845d-42a4-80ab-c8be69dc2061,Contratos (GCWEB) - Plano de Dados Abertos 2016/2018
b583581f-27c1-4afb-9fc1-2f3dfc6366fe,Contratos Administrativos do Ministério do Turismo
c43b45d5-fe41-4099-b1a7-a0c76dfd45a6,Contratos Covid-19
415e553a-1807-42ea-863a-7507dd3166c1,Contratos Diversos
881545c3-2121-4020-869d-b8f781b577b2,Contratos IBC
933d7164-8128-4e12-97e6-208bc4935bcb,Contratos Obras SODF
478171bc-0a00-4577-9038-fa2e1f174a93,Contratos Vigentes
dc8a7a7e-e97f-4dab-9335-b0d089ea32ac,"Contratos de Bens, Serviços e Obras"
6f4b12de-08a0-4a18-8141-5a74e46b04c8,Contratos de Marketing e Publicidade
52ca8c19-10af-4f81-ae37-9118eda5af0c,Contratos de Repasse
7fab8805-7ea1-4454-a28e-77816edc3c90,Contratos de arrendamentos portuários - Alterações contratuais
95a56780-0f6d-405a-9d3d-88dc06ca12cd,"Contratos de docência - Inexigibilidade, GECC e valores"
15ef2d5c-344b-4cfd-8602-897f4d4c9ee8,Contratos e Convênios
0dddf78f-1134-42b5-852d-38a8566af51f,Contratos e Convênios
2e17112b-5f12-4f38-aaf2-00ebfc076f17,Contratos firmados
c08b5cbb-8e46-492c-b808-a94a358f5f7d,Contratos firmados através do  Projeto 914BRZ2005 (IBICT/UNESCO)
0e82a821-0942-4aad-9578-3e273052353d,Contratos firmados com Fundação de Apoio
d283c3a4-e956-4433-a061-8ef065d158c5,Contribuintes com indeferimento de opção do Simples Nacional
88e90386-ff65-422d-b780-6dcaaaf82193,Contribuintes excluídos do Simples Nacional
8fe6772c-39b8-4b23-9f08-2baabd3492e6,Controle ação de desenvolvimento em serviço
5ff5d823-2448-4e58-ac0e-9910ffbd08ff,Controle de Frotas e Veículos
afb1da02-221b-462b-a3e1-1b11dffb495b,Controle de Velocidade
da20b785-f44a-41a8-ac93-f9e7707d4e49,Convênios
e6b76040-1f53-4a77-8c32-b5f3b59baad2,Convênios
202e18f5-21b9-42ca-a4f0-ddce3f658314,Convênios - UFOB
5504c6c4-e9af-4372-a4f6-f5cfdcc8df5a,Convênios FINEP - UFU
f9f4849c-ab7f-433a-9610-adcb1f4468de,Convênios de Estágios
12253b1a-1171-4453-90f8-f84517cf147b,Convênios de entrada de recursos
52fcf7e5-d9a6-4b17-a491-12a5a978aecd,Convênios de saída de recursos
e3acfd7b-b886-4501-ace2-45d7825dc144,Convênios e Contratos
9079f8b9-f480-466f-8016-d03108f6420f,Convênios e Parcerias
2bc5a873-34a4-40ba-b8e1-70110e6c54ee,Convênios e acordos
8484db21-dd7a-4525-acc9-2ed55b08245c,Convênios e congêneres
d9d72152-44c4-4857-814b-6aef715b90c4,Convênios internacionais
ad7f0afb-13fa-47b1-bb97-4859f438fac0,Convênios portuários - Delegação e descentralização
2b0b659e-2ba0-49a3-82ad-c6010973e037,Coordenadas Geográficas de endereços - Censo 2022
f4081aa6-7f45-4960-9aa4-6f8291c0a1ad,Coordenadas de Trevo
e9bd7952-0ee8-4d10-acd3-cd7413f529c8,Coordenadas de contorno das Regiões Administrativas do Município
ccf016e3-7484-4f0a-a700-43f36ae79eb9,Coordenadas de contorno de Canteiro Central
f10ff3e4-c6b3-4bdd-a4e1-1a1b93fcd772,Coordenadas de contorno e dados de Lote CTM
47f189f8-3f84-413c-8a28-d10beaaa8a75,Coordenadas de contorno e dados de Praça
e32ebf48-8828-4b8a-8ba2-0290a9b0f7b6,Coordenadas de contorno e dados de Quadra CTM
6a8193b9-fbc7-4898-895c-cf29568ce40e,Coordenadas de meio fio-quadra
6359a58f-3af6-47b5-b7f9-d0da2d388d46,Coordenadas do contorno do Município
56cc5d71-83a3-45ed-9fa4-920dfb37d9d9,Coordenadas e dados de Trecho Logradouro
0400737a-c42e-49e3-bcf6-4211b13a397d,Cotas para negros e PcD em processos seletivos para professores substitutos e concursos públicos para servidores efetivos.
3435c8b7-5d61-4541-bf1c-38bdf9e34fd8,Crimes Contra o Patrimônio - CCP
87e4675b-bb0a-444a-ba0f-1463b893d01a,Crimes Violentos
3f533c6b-fc09-4597-8054-88bee43b43e8,Crimes Violentos Letais Intencionais - CVLI
7a9ad101-f02a-4179-8a25-0ba2803bf5cb,Crimes de Racismo e Injúria racial no Distrito Federal
f7b3d9f8-c343-4ae7-95ce-56d2a2ce6aa6,Cultura - Projetos de Cultura da UFMS
7aa5bbbb-3557-4a97-a140-4ef8ef0b31ef,Currículos por Curso
5e4c09f7-4a88-4deb-9774-55deae9fec46,Curso D'Àgua
a3b93f9f-e530-4fe5-bf46-de51666c5dff,Curso que o jovem frequenta por UF - 2016-2019
9a53e16f-b09b-43ce-a4f6-27b4f0b289a6,Cursos
634c7ccd-0f72-4821-95ad-7e00e950275d,Cursos  de Extensão FIC - PRX
410bf94e-8950-4fa7-84ad-00e39cb592bd,Cursos - Extensão
5d890b3c-918d-4564-96fb-7c492853c964,Cursos IFSP
cbdbb9fc-1746-452d-b529-17d299ca2da8,Cursos Ofertados
907ebecc-9516-4b31-8811-13010b6da693,Cursos Ofertados
b30ee99c-9358-4d8a-a027-724a3acd2043,Cursos de  pós-graduação  lato sensu
26807052-3db5-4541-9598-5c51ec76218d,Cursos de Extensão
19e0fc00-0e75-4caf-9bfa-9b045f54cdb5,Cursos de Graduação
b330c6da-b38e-414f-a682-20ef5e8ac697,Cursos de Graduação
5ec4a1fe-2fff-439e-82d9-0230967d7307,Cursos de Graduação
8558459c-8400-4eec-aca9-22b5799e9e52,Cursos de Pós-Graduação
35b3e063-2982-4356-a4a9-a8f40288f317,Cursos de Pós-graduação
9db693bb-ada2-4697-bf5d-dcbaf362ee38,Cursos de extensão
02be1895-2a05-4d84-82cc-02c9887be80a,Cursos de extensão oferecidos ao público geral
9c29d608-2299-4b44-a2fc-8f9ced1e930e,Cursos de graduação
e4cab554-8023-4562-8a5f-623439076b45,Cursos de graduação
c74d6b0d-6e8c-4995-b01a-b218ecf120c9,Cursos de pós- graduação stricto  sensu
8e41f12d-807c-41cf-b3bd-2a23b0473879,Cursos de pós-graduação
eeab943c-d3d8-4e01-8223-9aa5ad49ce53,Cursos de pós-graduação
72aad5e6-97e5-4bed-a790-61f7156b558e,Cursos de pós-graduação
805fe485-39f3-4ce9-bc6b-b1e5f32dd9bb,Cursos do Centro de Capacitação Física do Exército e Fortaleza de São João (CCFEx/FSJ)
3648804c-f4db-46b1-8677-27f2094d7e51,Cursos do IFTM
09fc36cf-7857-4cc2-a410-77caae8be1e7,Cursos e oficinas de qualificação profissional para alunos da reabilitação
9703c470-06fc-47c9-a766-5427c9d58084,Cursos oferecidos pelo Detran/DF ao público
3272cf41-6c31-474d-8415-760a1ea80dca,Cursos ofertados pelo Cefores
ccc34aed-3c3e-4636-b69e-d01a6b4cf357,Cursos superiores
f75a204e-7d03-4b4f-acc0-90ab33039527,Cursos técnicos de nível médio
69041ef3-b8f0-42c0-bbdf-40268bf481d4,Código de Vagas Livres - UFU
4f063df4-e2cc-41f3-8e2a-41dbea80db6f,Código identificador da operação de transporte - CIOT
477d8a65-f84c-4ef9-ac2c-2dca76b89480,Códigos de vaga (área docente e campus do docente ou TAE)
f470be08-9ad3-4f4a-88c7-557b93db0d2d,DADOS DE CONVÊNIOS
e51aa914-4049-4ed2-bc58-61eb7a1f888b,DEMONSTRATIVOS DE RENDIMENTOS
33185164-238f-434a-a83a-38cd1a3db257,DEMONSTRAÇÕES CONTÁBEIS
c417e4e4-5a11-421d-b9d6-d9a57ea98895,"DEPARTAMENTO DE PESQUISA - RELAÇÃO DE PROJETOS, GRUPOS E BOLSISTAS - DPQ/UNIFAP"
5d17714f-99d8-40a9-a770-0187b342f2c0,DES entregues
discentes_graduacao,DISCENTES DE GRADUAÇÃO
discentes_pos_graduacao,DISCENTES DE PÓS-GRADUAÇÃO
discentes_residencia,DISCENTES DE RESIDÊNCIA
discentes_codap,DISCENTES DO COLÉGIO DE APLICAÇÃO (CODAP/UFS)
b2463c60-7342-4883-82ad-02bace82eba6,DISCENTES PÓS GRADUAÇÃO
bb85ec87-c08f-413d-83f2-e197ac4a7f85,DIVIDA INTERNA FUNDADA
d4c667e5-63f9-4dd8-b6da-c5f1a4507729,DOCENTES
7a3937e6-6670-421c-a766-62170f34df17,Dados Abertos UNIRIO
c8e8cd7a-c035-4480-8b11-48636a25c98d,Dados Abertos de Orçamento da AEB
837d70c3-5b2c-4972-87b5-47667330e230,Dados Acadêmicos
c403a0bd-ddac-43ff-b1a2-5ae47a5f6d3f,Dados Administrativos
4110dd67-c357-40fc-b514-fe1ac2aa6dfd,Dados Anonimizados de Interessados em Participar de Programas de Capacitação de Pessoal da Aviação Civil_TREINAR
c447dd77-6e87-4b53-98df-9465d63bffb8,Dados Brutos de Monitoramento de Mídias Sociais - 2019
fa3f1066-6493-4022-9264-f6244ca624a0,Dados Brutos de Monitoramento de Mídias Sociais - 2020
2f66556a-52c7-4267-a8c0-965cb530fe2c,Dados Consolidados de Movimentação de Gás Natural em Gasodutos de Transporte
0182f1bf-e73d-42b1-ae8c-fa94d9ce9451,Dados Consumidor.gov.br
08e23800-84fd-4d93-81f7-30919f26aa2e,Dados Cursos de Graduação - IFSP
af6e1ab3-7978-4c21-9f8f-defea2158cd6,Dados Epidemiológicos
bbf342f7-9869-4482-8c8b-bc1a037d597e,Dados Estatísticos do Sistema de Ouvidoria / OUV-DF
2fbd2dc3-2220-4a18-a3ed-545dd7d90e4d,Dados Georreferenciados das Bacias Sedimentares Brasileiras
8e0cb3ac-b6fa-48ef-a1ee-f2df0b893b72,Dados Sócio-Econômicos de Discentes
77e92d2a-5f55-43b7-83d0-f2c664b88d86,Dados acadêmicos
5981762e-e678-45b2-8321-e9351ced4fec,Dados acadêmicos da graduação UFRR
1756258b-3d4e-4247-9ce0-5c74d7c5f19b,Dados acadêmicos do ensino técnico UFRR
95597494-5666-42ea-a460-53351cec59fd,Dados agregados da folha de pagamento em relação aos benefícios emitidos - Plano de Dados Abertos Jun/2023 a jun/2025
2f783342-4e2d-45d3-ac0b-3f517dd36fcd,Dados agropecuários 🌾🐄
6d455ae1-dc91-4041-ba3c-404306ff38d7,Dados cadastrais de aposentados
50e7047b-0b11-4808-b323-eb33d9845e9a,Dados cadastrais de entidades supervisionadas
2a9d264e-d2c6-49c0-93d7-68e2e0ecc5fc,Dados cadastrais de instrumentos contratuais
37ba75f0-333d-475a-b60a-8b87ac7e2129,Dados cadastrais dos alunos
3e0c2b10-259f-4cdf-acd2-78497f09d441,Dados cadastrais dos docentes
c494c3a6-efd4-457a-803b-17e46b9ce57f,Dados cadastrais dos setores
e559c6ac-8f9f-405b-b594-ac0b2359c619,Dados cadastrais dos técnicos administrativos
85d55c6c-6538-4ce6-a147-ec2563a0624b,Dados complementares de boletim
7fb144fc-e00b-4122-85d9-5fa24a3b3045,Dados da Agropecuária: Agricultura - Perfil dos Municípios Alagoanos
1fc82c65-c6b5-4f71-b3ce-10354eabdb0f,Dados da Agropecuária: Pecuária - Perfil dos Municípios Alagoanos
dc880e24-582e-4d42-9bb1-391fd241df2e,Dados da Educação - Perfil dos Municípios Alagoanos
15e9c47a-432c-45e0-a530-4b48dc55b099,Dados da Estrutura Organizacional da PMBH
3b8b981c-3e44-4df2-a9f6-2473ee4caf83,Dados da Estrutura Organizacional do Poder Executivo Federal (Sistema SIORG)
d2c91e07-2066-4d94-8a08-264cebe19666,Dados da Ouvidoria da FJZB
0320340e-dfba-4b19-97ef-742d17d40838,Dados da execução orçamentaria e financeira
fed6b3b0-1248-46b5-9c61-d1fd41aa1637,Dados da força de trabalho pessoal efetivo e terceirizado da FJZB
6709a4d0-f73b-4a59-af55-16a40e6f87d2,Dados da frota do IFS
a231b8f5-1412-4b4c-a1e1-9c3bd7c98128,Dados da saúde 🏥
59980ee4-d6e2-402b-ab8e-8eb669fa42d8,Dados das pesquisas de embarque e desembarque de passageiros do transporte coletivo
a717c91b-db0c-4f04-91f9-a5413a68d1a7,Dados de Aspectos Demográficos - Perfil dos Municípios Alagoanos
50283830-5248-4eef-8f77-f2ac5dadcc51,Dados de Assistência Social
