arquivo_1,arquivo_2,coluna,comparacao,possiveis_candidatas
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q114,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q115,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q116,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q117,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q118,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q119,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q12,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q120,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q121,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q122,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q123,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q124,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q125,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q126,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q127,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q128,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q129,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q13,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q130,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q131,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q132,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q133,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q134,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q135,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q136,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q137,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q14,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q15,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q16,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q17,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q18,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q19,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q2,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q20,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q21,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q22,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q23,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q24,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q25,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q26,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q27,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q28,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q29,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q3,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q30,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q31,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q32,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q33,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q34,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q35,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q36,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q37,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q38,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q39,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q4,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q40,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q41,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q42,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q43,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q44,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q45,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q46,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q47,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q48,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q49,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
MICRODADOS_ENEM_1998.csv,MICRODADOS_ENEM_2023.csv,Q5,somente no arquivo_1,Q017/Q012/Q013/Q010/Q018/Q002/Q007/Q015/Q003/Q006/Q021/Q001/Q008/Q019/Q023/Q016/Q025/Q014/Q024/Q009/Q022/Q020/Q005/Q011/Q004
